Immobile:0.8081841432225064, Hybrid:0.13964194373401534, Mobile:0.05217391304347826
20220301_H2B Halo_Field3_no_ir001	2     	0   	Immobile 	12.683669	12.079526
20220301_H2B Halo_Field3_no_ir001	103   	0   	Immobile 	6.2677694	12.291978
20220301_H2B Halo_Field3_no_ir001	140   	0   	Immobile 	11.904879	14.287268
20220301_H2B Halo_Field3_no_ir001	172   	0   	Immobile 	11.801705	10.041904
20220301_H2B Halo_Field3_no_ir001	187   	0   	Immobile 	11.605151	16.185038
20220301_H2B Halo_Field3_no_ir001	248   	0   	Immobile 	6.6972807	13.99223 
20220301_H2B Halo_Field3_no_ir001	423   	0   	Immobile 	6.5325379	10.965945
20220301_H2B Halo_Field3_no_ir001	449   	0   	Immobile 	14.151553	10.436942
20220301_H2B Halo_Field3_no_ir001	463   	0   	Immobile 	4.5530711	8.4818419
20220301_H2B Halo_Field3_no_ir001	487   	0   	Immobile 	8.5996067	7.4189108
20220301_H2B Halo_Field3_no_ir001	518   	0   	Immobile 	14.221668	10.117681
20220301_H2B Halo_Field3_no_ir001	533   	0   	Immobile 	6.3214299	14.253422
20220301_H2B Halo_Field3_no_ir001	657   	0   	Immobile 	8.9205711	14.69234 
20220301_H2B Halo_Field3_no_ir001	664   	0   	Immobile 	5.6437082	13.811339
20220301_H2B Halo_Field3_no_ir001	704   	0   	Immobile 	4.4535311	10.099082
20220301_H2B Halo_Field3_no_ir001	741   	0   	Immobile 	4.1825348	7.0688906
20220301_H2B Halo_Field3_no_ir001	836   	0   	Immobile 	10.335182	14.458175
20220301_H2B Halo_Field3_no_ir001	887   	1   	Hybrid   	12.223559	14.834422
20220301_H2B Halo_Field3_no_ir001	894   	1   	Hybrid   	12.479541	14.85281 
20220301_H2B Halo_Field3_no_ir001	906   	0   	Immobile 	12.257188	15.036258
20220301_H2B Halo_Field3_no_ir001	992   	0   	Immobile 	10.288405	13.543191
20220301_H2B Halo_Field3_no_ir001	1073  	0   	Immobile 	5.2898491	5.6159409
20220301_H2B Halo_Field3_no_ir001	1116  	0   	Immobile 	8.7693088	7.3907116
20220301_H2B Halo_Field3_no_ir001	1209  	0   	Immobile 	9.8784413	12.890479
20220301_H2B Halo_Field3_no_ir001	1234  	0   	Immobile 	12.913302	13.2129  
20220301_H2B Halo_Field3_no_ir001	1362  	0   	Immobile 	4.8594007	12.649955
20220301_H2B Halo_Field3_no_ir001	1395  	0   	Immobile 	6.8073764	5.6309588
20220301_H2B Halo_Field3_no_ir001	1420  	0   	Immobile 	10.938674	9.1482585
20220301_H2B Halo_Field3_no_ir001	1451  	0   	Immobile 	7.0482217	14.05643 
20220301_H2B Halo_Field3_no_ir001	1625  	0   	Immobile 	11.715063	12.372289
20220217_h2b halo_cell6_no_ir003	48    	2   	Mobile   	21.544543	6.2571251
20220217_h2b halo_cell6_no_ir003	50    	0   	Immobile 	3.8936551	8.2622346
20220217_h2b halo_cell6_no_ir003	53    	0   	Immobile 	9.1293224	4.8714147
20220217_h2b halo_cell6_no_ir003	56    	0   	Immobile 	8.4893001	3.7276964
20220217_h2b halo_cell6_no_ir003	59    	0   	Immobile 	12.382299	11.437866
20220217_h2b halo_cell6_no_ir003	60    	0   	Immobile 	7.7812743	7.5456262
20220217_h2b halo_cell6_no_ir003	70    	0   	Immobile 	6.0043183	8.7335544
20220217_h2b halo_cell6_no_ir003	121   	0   	Immobile 	8.7432124	2.7585572
20220217_h2b halo_cell6_no_ir003	122   	0   	Immobile 	12.408663	11.411951
20220217_h2b halo_cell6_no_ir003	125   	1   	Hybrid   	8.8686693	7.2940425
20220217_h2b halo_cell6_no_ir003	145   	1   	Hybrid   	12.255652	11.448179
20220217_h2b halo_cell6_no_ir003	147   	0   	Immobile 	9.5553532	2.613369 
20220217_h2b halo_cell6_no_ir003	168   	0   	Immobile 	8.8833454	7.9643947
20220217_h2b halo_cell6_no_ir003	198   	0   	Immobile 	15.825402	10.493039
20220217_h2b halo_cell6_no_ir003	215   	0   	Immobile 	8.9111301	8.0568748
20220217_h2b halo_cell6_no_ir003	223   	0   	Immobile 	15.369754	13.342811
20220217_h2b halo_cell6_no_ir003	226   	1   	Hybrid   	3.4045295	6.4738995
20220217_h2b halo_cell6_no_ir003	233   	0   	Immobile 	8.4859701	3.2827217
20220217_h2b halo_cell6_no_ir003	239   	1   	Hybrid   	12.336917	11.435179
20220217_h2b halo_cell6_no_ir003	242   	0   	Immobile 	5.9942913	5.3287573
20220217_h2b halo_cell6_no_ir003	261   	0   	Immobile 	12.3833  	11.389831
20220217_h2b halo_cell6_no_ir003	273   	0   	Immobile 	6.6307883	10.672917
20220217_h2b halo_cell6_no_ir003	276   	0   	Immobile 	4.5454821	4.3253373
20220217_h2b halo_cell6_no_ir003	280   	0   	Immobile 	7.4159457	6.7206401
20220217_h2b halo_cell6_no_ir003	292   	0   	Immobile 	3.5029855	11.871151
20220217_h2b halo_cell6_no_ir003	301   	0   	Immobile 	13.047381	2.4733208
20220217_h2b halo_cell6_no_ir003	304   	0   	Immobile 	12.384228	11.36982 
20220217_h2b halo_cell6_no_ir003	308   	0   	Immobile 	3.5177805	9.8460968
20220217_h2b halo_cell6_no_ir003	312   	1   	Hybrid   	10.756755	5.0218203
20220217_h2b halo_cell6_no_ir003	323   	0   	Immobile 	12.317229	11.383337
20220217_h2b halo_cell6_no_ir003	342   	0   	Immobile 	3.8104853	10.724739
20220217_h2b halo_cell6_no_ir003	361   	0   	Immobile 	3.569009 	9.7849639
20220217_h2b halo_cell6_no_ir003	385   	0   	Immobile 	17.034762	6.8914838
20220217_h2b halo_cell6_no_ir003	391   	0   	Immobile 	6.0056175	12.370623
20220217_h2b halo_cell6_no_ir003	402   	0   	Immobile 	16.693385	11.400327
20220217_h2b halo_cell6_no_ir003	422   	1   	Hybrid   	10.101707	2.7693699
20220217_h2b halo_cell6_no_ir003	439   	1   	Hybrid   	16.670693	11.495603
20220217_h2b halo_cell6_no_ir003	445   	1   	Hybrid   	12.353571	11.307208
20220217_h2b halo_cell6_no_ir003	476   	1   	Hybrid   	7.5615885	6.2321546
20220217_h2b halo_cell6_no_ir003	481   	0   	Immobile 	17.988396	7.8058086
20220217_h2b halo_cell6_no_ir003	490   	0   	Immobile 	4.2142436	5.3666884
20220217_h2b halo_cell6_no_ir003	496   	0   	Immobile 	8.8469046	3.372329 
20220217_h2b halo_cell6_no_ir003	501   	0   	Immobile 	7.3200768	10.082468
20220217_h2b halo_cell6_no_ir003	510   	0   	Immobile 	10.093469	3.5619438
20220217_h2b halo_cell6_no_ir003	516   	1   	Hybrid   	11.741046	10.379819
20220217_h2b halo_cell6_no_ir003	522   	0   	Immobile 	3.5365023	12.035054
20220217_h2b halo_cell6_no_ir003	549   	1   	Hybrid   	4.958204 	3.4493163
20220217_h2b halo_cell6_no_ir003	553   	0   	Immobile 	11.756142	10.258795
20220217_h2b halo_cell6_no_ir003	556   	1   	Hybrid   	20.733196	9.7384142
20220217_h2b halo_cell6_no_ir003	559   	2   	Mobile   	5.3265401	6.8286225
20220217_h2b halo_cell6_no_ir003	564   	0   	Immobile 	8.4657062	5.8232915
20220217_h2b halo_cell6_no_ir003	596   	0   	Immobile 	11.780805	10.271377
20220217_h2b halo_cell6_no_ir003	602   	0   	Immobile 	7.5704935	6.0932439
20220217_h2b halo_cell6_no_ir003	609   	0   	Immobile 	11.112987	7.0053239
20220217_h2b halo_cell6_no_ir003	624   	0   	Immobile 	11.697919	10.349335
20220217_h2b halo_cell6_no_ir003	632   	0   	Immobile 	16.816759	7.9328792
20220217_h2b halo_cell6_no_ir003	644   	0   	Immobile 	17.551362	12.166139
20220217_h2b halo_cell6_no_ir003	646   	0   	Immobile 	9.6056752	7.1073958
20220217_h2b halo_cell6_no_ir003	652   	0   	Immobile 	10.96979 	6.9787785
20220217_h2b halo_cell6_no_ir003	684   	0   	Immobile 	7.1484066	3.7448308
20220217_h2b halo_cell6_no_ir003	707   	0   	Immobile 	15.841607	3.946616 
20220217_h2b halo_cell6_no_ir003	719   	1   	Hybrid   	7.2198066	3.7418239
20220217_h2b halo_cell6_no_ir003	737   	0   	Immobile 	2.5050143	7.2051446
20220217_h2b halo_cell6_no_ir003	749   	1   	Hybrid   	4.0822364	6.5867539
20220217_h2b halo_cell6_no_ir003	752   	0   	Immobile 	11.167326	5.3524514
20220217_h2b halo_cell6_no_ir003	767   	0   	Immobile 	17.490961	12.083025
20220217_h2b halo_cell6_no_ir003	780   	0   	Immobile 	6.6263908	7.0315438
20220217_h2b halo_cell6_no_ir003	781   	0   	Immobile 	3.9377211	6.594434 
20220217_h2b halo_cell6_no_ir003	792   	0   	Immobile 	3.7995562	8.3229967
20220217_h2b halo_cell6_no_ir003	825   	1   	Hybrid   	4.0222815	6.5242604
20220217_h2b halo_cell6_no_ir003	829   	0   	Immobile 	8.2283438	12.981338
20220217_h2b halo_cell6_no_ir003	831   	0   	Immobile 	8.057714 	2.500275 
20220217_h2b halo_cell6_no_ir003	859   	0   	Immobile 	16.809325	7.8987736
20220217_h2b halo_cell6_no_ir003	869   	1   	Hybrid   	5.1989077	6.2157363
20220217_h2b halo_cell6_no_ir003	901   	0   	Immobile 	7.7303718	2.9323721
20220217_h2b halo_cell6_no_ir003	921   	0   	Immobile 	6.4991293	8.4993314
20220217_h2b halo_cell6_no_ir003	926   	1   	Hybrid   	4.0093361	6.6281547
20220217_h2b halo_cell6_no_ir003	932   	0   	Immobile 	16.788682	7.8835607
20220217_h2b halo_cell6_no_ir003	942   	1   	Hybrid   	4.2165357	5.7179103
20220217_h2b halo_cell6_no_ir003	955   	1   	Hybrid   	19.502994	10.780338
20220217_h2b halo_cell6_no_ir003	957   	0   	Immobile 	6.2472331	12.450371
20220217_h2b halo_cell6_no_ir003	963   	0   	Immobile 	6.4117922	9.0575838
20220217_h2b halo_cell6_no_ir003	965   	1   	Hybrid   	19.52781 	14.301759
20220217_h2b halo_cell6_no_ir003	1036  	0   	Immobile 	12.768982	10.927904
20220217_h2b halo_cell6_no_ir003	1042  	0   	Immobile 	13.037253	4.7744186
20220217_h2b halo_cell6_no_ir003	1053  	1   	Hybrid   	8.7270207	7.8438028
20220217_h2b halo_cell6_no_ir003	1081  	0   	Immobile 	7.3003652	11.126748
20220217_h2b halo_cell6_no_ir003	1083  	0   	Immobile 	14.468917	4.6330862
20220217_h2b halo_cell6_no_ir003	1088  	0   	Immobile 	2.9596297	8.0328002
20220217_h2b halo_cell6_no_ir003	1096  	0   	Immobile 	7.964144 	8.9760869
20220217_h2b halo_cell6_no_ir003	1117  	0   	Immobile 	14.344574	10.00186 
20220217_h2b halo_cell6_no_ir003	1128  	0   	Immobile 	15.330081	6.9635513
20220217_h2b halo_cell6_no_ir003	1141  	0   	Immobile 	18.90226 	8.9867465
20220217_h2b halo_cell6_no_ir003	1148  	0   	Immobile 	20.791194	9.1567651
20220217_h2b halo_cell6_no_ir003	1159  	0   	Immobile 	4.9832792	7.886392 
20220217_h2b halo_cell6_no_ir003	1169  	0   	Immobile 	12.069551	2.2151221
20220217_h2b halo_cell6_no_ir003	1170  	0   	Immobile 	15.189617	4.2657282
20220217_h2b halo_cell6_no_ir003	1178  	0   	Immobile 	19.94385 	11.965778
20220217_h2b halo_cell6_no_ir003	1183  	0   	Immobile 	16.477753	3.0723594
20220217_h2b halo_cell6_no_ir003	1205  	0   	Immobile 	9.9284999	14.147687
20220217_h2b halo_cell6_no_ir003	1304  	0   	Immobile 	4.1240692	5.2530979
20220217_h2b halo_cell6_no_ir003	1350  	0   	Immobile 	7.9631046	13.502682
20220217_h2b halo_cell6_no_ir003	1369  	0   	Immobile 	9.8064328	6.0969394
20220217_h2b halo_cell6_no_ir003	1395  	0   	Immobile 	9.7000043	6.0379999
20220217_h2b halo_cell6_no_ir003	1396  	0   	Immobile 	14.992411	5.8173621
20220217_h2b halo_cell6_no_ir003	1402  	0   	Immobile 	9.7706187	6.1967187
20220217_h2b halo_cell6_no_ir003	1415  	0   	Immobile 	17.591203	12.206858
20220217_h2b halo_cell6_no_ir003	1420  	2   	Mobile   	19.216205	12.659796
20220217_h2b halo_cell6_no_ir003	1444  	0   	Immobile 	9.7621369	6.1135488
20220217_h2b halo_cell6_no_ir003	1446  	0   	Immobile 	4.0751571	7.1804803
20220217_h2b halo_cell6_no_ir003	1468  	0   	Immobile 	9.7080118	6.1666308
20220217_h2b halo_cell6_no_ir003	1478  	0   	Immobile 	9.70582  	6.16232  
20220217_h2b halo_cell6_no_ir003	1510  	0   	Immobile 	17.641844	9.979304 
20220217_h2b halo_cell6_no_ir003	1515  	0   	Immobile 	8.3003004	6.063867 
20220217_h2b halo_cell6_no_ir003	1545  	2   	Mobile   	6.087791 	5.3862213
20220217_h2b halo_cell6_no_ir003	1554  	2   	Mobile   	4.0298093	8.030952 
20220217_h2b halo_cell6_no_ir003	1573  	0   	Immobile 	5.815295 	5.6802182
20220217_h2b halo_cell6_no_ir003	1580  	0   	Immobile 	5.9432629	5.726298 
20220217_h2b halo_cell6_no_ir003	1596  	2   	Mobile   	19.307804	13.17454 
20220217_h2b halo_cell6_no_ir003	1626  	0   	Immobile 	3.415769 	11.95216 
20220217_h2b halo_cell6_no_ir003	1627  	0   	Immobile 	9.5877607	2.7699594
20220217_h2b halo_cell6_no_ir003	1636  	0   	Immobile 	17.641727	11.255053
20220217_h2b halo_cell6_no_ir003	1671  	0   	Immobile 	11.241842	10.180271
20220217_h2b halo_cell6_no_ir003	1674  	0   	Immobile 	7.6918816	5.6211554
