Immobile:0.7689608915488597, Hybrid:0.17015787844391703, Mobile:0.060881230007223196
20220301_H2B Halo_Field11_no_Ir	1460  	0   	Immobile 	17.403028	12.94494 
20220301_H2B Halo_Field11_no_Ir	1462  	0   	Immobile 	9.6392215	16.125921
20220301_H2B Halo_Field11_no_Ir	1512  	0   	Immobile 	11.900784	7.9830678
20220301_H2B Halo_Field11_no_Ir	1521  	2   	Mobile   	10.185545	17.131941
20220301_H2B Halo_Field11_no_Ir	1533  	0   	Immobile 	0.9900266	11.215789
20220301_H2B Halo_Field11_no_Ir	1572  	0   	Immobile 	12.765495	18.252011
20220301_H2B Halo_Field11_no_Ir	1573  	0   	Immobile 	4.0178372	5.4403085
20220301_H2B Halo_Field11_no_Ir	1574  	0   	Immobile 	6.213848 	4.6334897
20220301_H2B Halo_Field11_no_Ir	1577  	1   	Hybrid   	6.4395793	11.181628
20220301_H2B Halo_Field11_no_Ir	1579  	1   	Hybrid   	12.622375	18.195856
20220301_H2B Halo_Field11_no_Ir	1581  	0   	Immobile 	16.146439	10.590275
20220301_H2B Halo_Field11_no_Ir	1586  	0   	Immobile 	4.0557781	5.4181981
20220301_H2B Halo_Field11_no_Ir	1592  	0   	Immobile 	8.6331842	14.410697
20220301_H2B Halo_Field11_no_Ir	1608  	0   	Immobile 	6.7631251	9.9577533
20220301_H2B Halo_Field11_no_Ir	1621  	0   	Immobile 	4.1780996	5.3283895
20220301_H2B Halo_Field11_no_Ir	1625  	0   	Immobile 	9.832242 	4.6388512
20220301_H2B Halo_Field11_no_Ir	1627  	0   	Immobile 	1.6373539	12.61413 
20220301_H2B Halo_Field11_no_Ir	1632  	0   	Immobile 	4.1737494	5.3982921
20220301_H2B Halo_Field11_no_Ir	1637  	1   	Hybrid   	12.933971	18.335961
20220301_H2B Halo_Field11_no_Ir	1704  	0   	Immobile 	1.7507055	17.943805
20220301_H2B Halo_Field11_no_Ir	1708  	0   	Immobile 	8.5439585	14.252006
20220301_H2B Halo_Field11_no_Ir	1715  	0   	Immobile 	1.8436336	17.931668
20220301_H2B Halo_Field11_no_Ir	1738  	0   	Immobile 	5.0032732	11.720261
20220301_H2B Halo_Field11_no_Ir	1744  	0   	Immobile 	1.8279685	17.98561 
20220301_H2B Halo_Field11_no_Ir	1758  	0   	Immobile 	2.3832384	15.604355
20220301_H2B Halo_Field11_no_Ir	1762  	0   	Immobile 	6.4577111	16.182244
20220301_H2B Halo_Field11_no_Ir	1785  	0   	Immobile 	9.1648809	17.542382
20220301_H2B Halo_Field11_no_Ir	1791  	2   	Mobile   	11.446591	11.393461
20220301_H2B Halo_Field11_no_Ir	1792  	0   	Immobile 	6.4481497	16.345834
20220301_H2B Halo_Field11_no_Ir	1797  	1   	Hybrid   	11.7757  	11.562396
20220301_H2B Halo_Field11_no_Ir	1802  	0   	Immobile 	9.1315153	17.535798
20220301_H2B Halo_Field11_no_Ir	1804  	0   	Immobile 	4.4452806	10.977818
20220301_H2B Halo_Field11_no_Ir	1814  	0   	Immobile 	4.4297657	10.832205
20220301_H2B Halo_Field11_no_Ir	1816  	0   	Immobile 	2.3513555	9.1695661
20220301_H2B Halo_Field11_no_Ir	1846  	1   	Hybrid   	4.3132528	10.890792
20220301_H2B Halo_Field11_no_Ir	1847  	0   	Immobile 	15.310236	8.2515449
20220301_H2B Halo_Field11_no_Ir	1869  	0   	Immobile 	15.284108	8.2695726
20220301_H2B Halo_Field11_no_Ir	1877  	0   	Immobile 	8.3323826	7.1835303
20220301_H2B Halo_Field11_no_Ir	1883  	0   	Immobile 	0.99987023	9.551696 
20220301_H2B Halo_Field11_no_Ir	1893  	0   	Immobile 	3.4266524	18.618605
20220301_H2B Halo_Field11_no_Ir	1894  	0   	Immobile 	9.6530182	16.103622
20220301_H2B Halo_Field11_no_Ir	1908  	0   	Immobile 	3.9945383	6.2328561
20220301_H2B Halo_Field11_no_Ir	1936  	0   	Immobile 	2.4148882	15.19964 
20220301_H2B Halo_Field11_no_Ir	1938  	0   	Immobile 	3.9602438	6.3205508
20220301_H2B Halo_Field11_no_Ir	1981  	1   	Hybrid   	9.8546454	4.1427344
20220301_H2B Halo_Field11_no_Ir	1988  	0   	Immobile 	9.4205759	12.601779
20220301_H2B Halo_Field11_no_Ir	1998  	2   	Mobile   	10.55876 	3.7559513
20220301_H2B Halo_Field11_no_Ir	2001  	0   	Immobile 	2.4528945	13.97899 
20220301_H2B Halo_Field11_no_Ir	2034  	0   	Immobile 	2.7593361	6.9531157
20220301_H2B Halo_Field11_no_Ir	2048  	0   	Immobile 	8.5606313	17.932038
20220301_H2B Halo_Field11_no_Ir	2049  	0   	Immobile 	14.539908	6.4105575
20220301_H2B Halo_Field11_no_Ir	2068  	0   	Immobile 	12.817812	12.710415
20220301_H2B Halo_Field11_no_Ir	2070  	0   	Immobile 	14.599083	6.4336774
20220301_H2B Halo_Field11_no_Ir	2072  	0   	Immobile 	1.3796365	11.721658
20220301_H2B Halo_Field11_no_Ir	2090  	0   	Immobile 	2.756826 	6.8367994
20220301_H2B Halo_Field11_no_Ir	2091  	0   	Immobile 	14.513525	10.923636
20220301_H2B Halo_Field11_no_Ir	2095  	0   	Immobile 	5.0214482	5.9529101
20220301_H2B Halo_Field11_no_Ir	2123  	0   	Immobile 	9.3073568	9.2034162
20220301_H2B Halo_Field11_no_Ir	2150  	0   	Immobile 	12.626667	13.59636 
20220301_H2B Halo_Field11_no_Ir	2177  	1   	Hybrid   	10.5517  	4.6184825
20220301_H2B Halo_Field11_no_Ir	2180  	0   	Immobile 	8.0088613	10.272877
20220301_H2B Halo_Field11_no_Ir	2213  	0   	Immobile 	7.8814002	17.728857
20220301_H2B Halo_Field11_no_Ir	2218  	0   	Immobile 	8.0575517	10.377261
20220301_H2B Halo_Field11_no_Ir	2224  	0   	Immobile 	5.8891281	17.021863
20220301_H2B Halo_Field11_no_Ir	2232  	0   	Immobile 	5.8558634	17.092403
20220301_H2B Halo_Field11_no_Ir	2247  	0   	Immobile 	5.9263085	17.037269
20220301_H2B Halo_Field11_no_Ir	2253  	0   	Immobile 	5.8541314	17.095235
20220301_H2B Halo_Field11_no_Ir	2265  	0   	Immobile 	17.874212	11.906992
20220301_H2B Halo_Field11_no_Ir	2272  	0   	Immobile 	17.811238	12.037209
20220301_H2B Halo_Field11_no_Ir	2303  	0   	Immobile 	13.456129	15.391204
20220301_H2B Halo_Field11_no_Ir	2310  	0   	Immobile 	10.799185	17.14669 
20220301_H2B Halo_Field11_no_Ir	2326  	0   	Immobile 	14.972547	14.154027
20220301_H2B Halo_Field11_no_Ir	2367  	0   	Immobile 	10.553252	15.424986
20220217_h2b halo_cell6_no_ir003	48    	2   	Mobile   	21.544543	6.2571251
20220217_h2b halo_cell6_no_ir003	50    	0   	Immobile 	3.8936551	8.2622346
20220217_h2b halo_cell6_no_ir003	53    	0   	Immobile 	9.1293224	4.8714147
20220217_h2b halo_cell6_no_ir003	56    	0   	Immobile 	8.4893001	3.7276964
20220217_h2b halo_cell6_no_ir003	59    	0   	Immobile 	12.382299	11.437866
20220217_h2b halo_cell6_no_ir003	60    	0   	Immobile 	7.7812743	7.5456262
20220217_h2b halo_cell6_no_ir003	70    	0   	Immobile 	6.0043183	8.7335544
20220217_h2b halo_cell6_no_ir003	121   	0   	Immobile 	8.7432124	2.7585572
20220217_h2b halo_cell6_no_ir003	122   	0   	Immobile 	12.408663	11.411951
20220217_h2b halo_cell6_no_ir003	125   	1   	Hybrid   	8.8686693	7.2940425
20220217_h2b halo_cell6_no_ir003	145   	1   	Hybrid   	12.255652	11.448179
20220217_h2b halo_cell6_no_ir003	147   	0   	Immobile 	9.5553532	2.613369 
20220217_h2b halo_cell6_no_ir003	168   	0   	Immobile 	8.8833454	7.9643947
20220217_h2b halo_cell6_no_ir003	198   	0   	Immobile 	15.825402	10.493039
20220217_h2b halo_cell6_no_ir003	215   	0   	Immobile 	8.9111301	8.0568748
20220217_h2b halo_cell6_no_ir003	223   	0   	Immobile 	15.369754	13.342811
20220217_h2b halo_cell6_no_ir003	226   	1   	Hybrid   	3.4045295	6.4738995
20220217_h2b halo_cell6_no_ir003	233   	0   	Immobile 	8.4859701	3.2827217
20220217_h2b halo_cell6_no_ir003	239   	1   	Hybrid   	12.336917	11.435179
20220217_h2b halo_cell6_no_ir003	242   	0   	Immobile 	5.9942913	5.3287573
20220217_h2b halo_cell6_no_ir003	261   	0   	Immobile 	12.3833  	11.389831
20220217_h2b halo_cell6_no_ir003	273   	0   	Immobile 	6.6307883	10.672917
20220217_h2b halo_cell6_no_ir003	276   	0   	Immobile 	4.5454821	4.3253373
20220217_h2b halo_cell6_no_ir003	280   	0   	Immobile 	7.4159457	6.7206401
20220217_h2b halo_cell6_no_ir003	292   	0   	Immobile 	3.5029855	11.871151
20220217_h2b halo_cell6_no_ir003	301   	0   	Immobile 	13.047381	2.4733208
20220217_h2b halo_cell6_no_ir003	304   	0   	Immobile 	12.384228	11.36982 
20220217_h2b halo_cell6_no_ir003	308   	0   	Immobile 	3.5177805	9.8460968
20220217_h2b halo_cell6_no_ir003	312   	1   	Hybrid   	10.756755	5.0218203
20220217_h2b halo_cell6_no_ir003	323   	0   	Immobile 	12.317229	11.383337
20220217_h2b halo_cell6_no_ir003	342   	0   	Immobile 	3.8104853	10.724739
20220217_h2b halo_cell6_no_ir003	361   	0   	Immobile 	3.569009 	9.7849639
20220217_h2b halo_cell6_no_ir003	385   	0   	Immobile 	17.034762	6.8914838
20220217_h2b halo_cell6_no_ir003	391   	0   	Immobile 	6.0056175	12.370623
20220217_h2b halo_cell6_no_ir003	402   	0   	Immobile 	16.693385	11.400327
20220217_h2b halo_cell6_no_ir003	422   	1   	Hybrid   	10.101707	2.7693699
20220217_h2b halo_cell6_no_ir003	439   	1   	Hybrid   	16.670693	11.495603
20220217_h2b halo_cell6_no_ir003	445   	1   	Hybrid   	12.353571	11.307208
20220217_h2b halo_cell6_no_ir003	476   	1   	Hybrid   	7.5615885	6.2321546
20220217_h2b halo_cell6_no_ir003	481   	0   	Immobile 	17.988396	7.8058086
20220217_h2b halo_cell6_no_ir003	490   	0   	Immobile 	4.2142436	5.3666884
20220217_h2b halo_cell6_no_ir003	496   	0   	Immobile 	8.8469046	3.372329 
20220217_h2b halo_cell6_no_ir003	501   	0   	Immobile 	7.3200768	10.082468
20220217_h2b halo_cell6_no_ir003	510   	0   	Immobile 	10.093469	3.5619438
20220217_h2b halo_cell6_no_ir003	516   	1   	Hybrid   	11.741046	10.379819
20220217_h2b halo_cell6_no_ir003	522   	0   	Immobile 	3.5365023	12.035054
20220217_h2b halo_cell6_no_ir003	549   	1   	Hybrid   	4.958204 	3.4493163
20220217_h2b halo_cell6_no_ir003	553   	0   	Immobile 	11.756142	10.258795
20220217_h2b halo_cell6_no_ir003	556   	1   	Hybrid   	20.733196	9.7384142
20220217_h2b halo_cell6_no_ir003	559   	2   	Mobile   	5.3265401	6.8286225
20220217_h2b halo_cell6_no_ir003	564   	0   	Immobile 	8.4657062	5.8232915
20220217_h2b halo_cell6_no_ir003	596   	0   	Immobile 	11.780805	10.271377
20220217_h2b halo_cell6_no_ir003	602   	0   	Immobile 	7.5704935	6.0932439
20220217_h2b halo_cell6_no_ir003	609   	0   	Immobile 	11.112987	7.0053239
20220217_h2b halo_cell6_no_ir003	624   	0   	Immobile 	11.697919	10.349335
20220217_h2b halo_cell6_no_ir003	632   	0   	Immobile 	16.816759	7.9328792
20220217_h2b halo_cell6_no_ir003	644   	0   	Immobile 	17.551362	12.166139
20220217_h2b halo_cell6_no_ir003	646   	0   	Immobile 	9.6056752	7.1073958
20220217_h2b halo_cell6_no_ir003	652   	0   	Immobile 	10.96979 	6.9787785
20220217_h2b halo_cell6_no_ir003	684   	0   	Immobile 	7.1484066	3.7448308
20220217_h2b halo_cell6_no_ir003	707   	0   	Immobile 	15.841607	3.946616 
20220217_h2b halo_cell6_no_ir003	719   	1   	Hybrid   	7.2198066	3.7418239
20220217_h2b halo_cell6_no_ir003	737   	0   	Immobile 	2.5050143	7.2051446
20220217_h2b halo_cell6_no_ir003	749   	1   	Hybrid   	4.0822364	6.5867539
20220217_h2b halo_cell6_no_ir003	752   	0   	Immobile 	11.167326	5.3524514
20220217_h2b halo_cell6_no_ir003	767   	0   	Immobile 	17.490961	12.083025
20220217_h2b halo_cell6_no_ir003	780   	0   	Immobile 	6.6263908	7.0315438
20220217_h2b halo_cell6_no_ir003	781   	0   	Immobile 	3.9377211	6.594434 
20220217_h2b halo_cell6_no_ir003	792   	0   	Immobile 	3.7995562	8.3229967
20220217_h2b halo_cell6_no_ir003	825   	1   	Hybrid   	4.0222815	6.5242604
20220217_h2b halo_cell6_no_ir003	829   	0   	Immobile 	8.2283438	12.981338
20220217_h2b halo_cell6_no_ir003	831   	0   	Immobile 	8.057714 	2.500275 
20220217_h2b halo_cell6_no_ir003	859   	0   	Immobile 	16.809325	7.8987736
20220217_h2b halo_cell6_no_ir003	869   	1   	Hybrid   	5.1989077	6.2157363
20220217_h2b halo_cell6_no_ir003	901   	0   	Immobile 	7.7303718	2.9323721
20220217_h2b halo_cell6_no_ir003	921   	0   	Immobile 	6.4991293	8.4993314
20220217_h2b halo_cell6_no_ir003	926   	1   	Hybrid   	4.0093361	6.6281547
20220217_h2b halo_cell6_no_ir003	932   	0   	Immobile 	16.788682	7.8835607
20220217_h2b halo_cell6_no_ir003	942   	1   	Hybrid   	4.2165357	5.7179103
20220217_h2b halo_cell6_no_ir003	955   	1   	Hybrid   	19.502994	10.780338
20220217_h2b halo_cell6_no_ir003	957   	0   	Immobile 	6.2472331	12.450371
20220217_h2b halo_cell6_no_ir003	963   	0   	Immobile 	6.4117922	9.0575838
20220217_h2b halo_cell6_no_ir003	965   	1   	Hybrid   	19.52781 	14.301759
20220217_h2b halo_cell6_no_ir003	1036  	0   	Immobile 	12.768982	10.927904
20220217_h2b halo_cell6_no_ir003	1042  	0   	Immobile 	13.037253	4.7744186
20220217_h2b halo_cell6_no_ir003	1053  	1   	Hybrid   	8.7270207	7.8438028
20220217_h2b halo_cell6_no_ir003	1081  	0   	Immobile 	7.3003652	11.126748
20220217_h2b halo_cell6_no_ir003	1083  	0   	Immobile 	14.468917	4.6330862
